order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value,order_day_of_week,order_month,order_day,is_weekend,distance_bucket,order_value_bucket,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk,delay_ratio,delivery_efficiency,delivery_risk,weather_delay_risk
ORD003086,CUST0896,WH007,DRV0161,VEH0125,2026-07-02,Erode,Dispatched,Delivered,200.26,23.97,137.95,129.46,0.0,0,8.35,Thursday,7,2,0,Long,Low,31.51,64.16,3.31,Light Rain,1,0,0,Moderate,0.0,1.066,Low,1
ORD004673,CUST0592,WH003,DRV0100,VEH0038,2026-07-03,Chennai,Processing,Delivered,274.56,3.52,48.25,45.98,0.0,0,78.0,Friday,7,3,0,Short,Medium,27.98,74.37,4.6,Light Rain,1,0,0,Moderate,0.0,1.049,Low,1
ORD002005,CUST0069,WH006,DRV0070,VEH0067,2026-07-03,Coimbatore,Dispatched,Delivered,263.55,10.19,63.22,65.07,1.85,1,25.86,Friday,7,3,0,Medium,Medium,28.02,68.36,22.16,Rain,1,1,0,High,0.029,0.972,High,3
ORD004582,CUST0192,WH007,DRV0099,VEH0034,2026-07-03,Erode,Dispatched,Delivered,118.08,13.36,68.17,76.82,8.65,1,8.84,Friday,7,3,0,Medium,Low,28.04,70.67,9.8,Rain,1,0,0,Moderate,0.127,0.887,Medium,2
ORD001514,CUST0503,WH007,DRV0031,VEH0143,2026-07-03,Tirunelveli,Dispatched,Delivered,120.6,6.62,60.94,56.62,0.0,0,18.22,Friday,7,3,0,Medium,Low,36.0,93.72,13.06,Rain,1,0,1,Moderate,0.0,1.076,Low,1
ORD002150,CUST0573,WH005,DRV0007,VEH0192,2026-07-03,Salem,Dispatched,In Transit,100.0,13.24,79.6,79.82,0.22,1,7.55,Friday,7,3,0,Medium,Low,30.73,77.43,10.56,Rain,1,0,0,Moderate,0.003,0.997,Medium,2
ORD002982,CUST0951,WH001,DRV0001,VEH0081,2026-07-03,Erode,Processing,Delayed,244.34,29.62,120.49,136.91,16.42,1,8.25,Friday,7,3,0,Long,Low,28.04,70.67,9.8,Rain,1,0,0,Moderate,0.136,0.88,Medium,2
ORD002388,CUST0849,WH009,DRV0064,VEH0039,2026-07-03,Erode,Dispatched,Delivered,524.48,17.31,138.4,123.53,0.0,0,30.3,Friday,7,3,0,Long,High,28.04,70.67,9.8,Rain,1,0,0,Moderate,0.0,1.12,Low,1
ORD000179,CUST0766,WH010,DRV0191,VEH0165,2026-07-03,Erode,Dispatched,Delivered,157.89,7.45,58.26,61.67,3.41,1,21.19,Friday,7,3,0,Medium,Low,28.04,70.67,9.8,Rain,1,0,0,Moderate,0.059,0.945,Medium,2
ORD003877,CUST0739,WH006,DRV0057,VEH0073,2026-07-03,Trichy,Processing,Delivered,100.0,20.71,94.26,85.39,0.0,0,4.83,Friday,7,3,0,Long,Low,35.12,76.76,4.69,Light Rain,1,0,0,Moderate,0.0,1.104,Low,1
ORD002169,CUST0565,WH005,DRV0054,VEH0166,2026-07-03,Vellore,Dispatched,Delivered,230.39,16.61,65.08,72.3,7.22,1,13.87,Friday,7,3,0,Long,Low,30.24,79.47,33.66,Heavy Rain,1,1,0,High,0.111,0.9,High,3
ORD004298,CUST0876,WH001,DRV0094,VEH0195,2026-07-03,Trichy,Processing,Delivered,226.66,12.74,73.1,65.2,0.0,0,17.79,Friday,7,3,0,Medium,Low,35.12,76.76,4.69,Light Rain,1,0,0,Moderate,0.0,1.121,Low,1
ORD001260,CUST0206,WH003,DRV0060,VEH0032,2026-07-03,Trichy,Confirmed,Delivered,600.69,18.75,142.36,150.55,8.19,1,32.04,Friday,7,3,0,Long,High,35.12,76.76,4.69,Light Rain,1,0,0,Moderate,0.058,0.946,Medium,2
ORD002072,CUST0895,WH002,DRV0150,VEH0156,2026-07-03,Chennai,Processing,Delivered,142.62,6.81,51.64,53.86,2.22,1,20.94,Friday,7,3,0,Medium,Low,27.98,74.37,4.6,Light Rain,1,0,0,Moderate,0.043,0.959,Medium,2
ORD003280,CUST0462,WH006,DRV0189,VEH0148,2026-07-03,Vellore,Confirmed,In Transit,317.65,13.48,69.42,68.92,0.0,0,23.56,Friday,7,3,0,Medium,Medium,30.24,79.47,33.66,Heavy Rain,1,1,0,High,0.0,1.007,High,2
ORD002339,CUST0730,WH008,DRV0081,VEH0185,2026-07-03,Trichy,Cancelled,Cancelled,228.54,33.86,,,,0,6.75,Friday,7,3,0,Very Long,Low,35.12,76.76,4.69,Light Rain,1,0,0,Moderate,,,Low,1
ORD004076,CUST0811,WH003,DRV0135,VEH0068,2026-07-03,Chennai,Confirmed,Delivered,330.48,20.43,120.09,110.6,0.0,0,16.18,Friday,7,3,0,Long,Medium,27.98,74.37,4.6,Light Rain,1,0,0,Moderate,0.0,1.086,Low,1
ORD000991,CUST0334,WH008,DRV0054,VEH0149,2026-07-03,Salem,Dispatched,Delivered,197.71,15.97,75.55,88.03,12.48,1,12.38,Friday,7,3,0,Long,Low,30.73,77.43,10.56,Rain,1,0,0,Moderate,0.165,0.858,Medium,2
ORD004417,CUST0401,WH005,DRV0121,VEH0035,2026-07-03,Tirunelveli,Dispatched,Delivered,100.0,5.08,62.94,55.26,0.0,0,19.69,Friday,7,3,0,Medium,Low,36.0,93.72,13.06,Rain,1,0,1,Moderate,0.0,1.139,Low,1
ORD002192,CUST0164,WH006,DRV0005,VEH0178,2026-07-04,Madurai,Dispatched,Delivered,146.86,18.55,83.28,78.71,0.0,0,7.92,Saturday,7,4,1,Long,Low,34.88,56.88,9.05,Rain,1,0,0,Moderate,0.0,1.058,Low,1
ORD002758,CUST0461,WH010,DRV0007,VEH0124,2026-07-04,Vellore,Dispatched,Delivered,155.84,9.25,74.84,80.11,5.27,1,16.85,Saturday,7,4,1,Medium,Low,32.98,46.38,15.95,Rain,1,0,0,Moderate,0.07,0.934,Medium,2
ORD001822,CUST0460,WH009,DRV0189,VEH0164,2026-07-04,Trichy,Confirmed,Delayed,112.48,13.11,77.77,70.93,0.0,1,8.58,Saturday,7,4,1,Medium,Low,34.45,61.11,13.31,Rain,1,0,0,Moderate,0.0,1.096,Medium,2
ORD004482,CUST0138,WH004,DRV0034,VEH0062,2026-07-04,Trichy,Processing,Delayed,100.0,9.67,70.97,63.89,0.0,1,10.34,Saturday,7,4,1,Medium,Low,34.45,61.11,13.31,Rain,1,0,0,Moderate,0.0,1.111,Medium,2
ORD002393,CUST0442,WH010,DRV0072,VEH0018,2026-07-04,Tirunelveli,Dispatched,Delivered,391.39,17.9,130.29,126.27,0.0,0,21.87,Saturday,7,4,1,Long,Medium,33.94,78.66,7.99,Light Rain,1,0,0,Moderate,0.0,1.032,Low,1
ORD002185,CUST0552,WH004,DRV0084,VEH0012,2026-07-04,Coimbatore,Dispatched,Delivered,100.0,11.03,70.55,69.77,0.0,0,9.07,Saturday,7,4,1,Medium,Low,28.2,78.05,19.79,Rain,1,0,0,Moderate,0.0,1.011,Low,1
ORD000877,CUST0245,WH007,DRV0073,VEH0161,2026-07-04,Trichy,Dispatched,Delivered,183.28,7.05,41.87,43.56,1.69,1,26.0,Saturday,7,4,1,Medium,Low,34.45,61.11,13.31,Rain,1,0,0,Moderate,0.04,0.961,Medium,2
ORD004704,CUST0804,WH001,DRV0059,VEH0093,2026-07-04,Salem,Dispatched,Delivered,325.94,34.47,111.13,123.38,12.25,1,9.46,Saturday,7,4,1,Very Long,Medium,33.7,74.23,7.41,Light Rain,1,0,0,Moderate,0.11,0.901,Medium,2
ORD001459,CUST0017,WH010,DRV0165,VEH0066,2026-07-04,Tirunelveli,Dispatched,Delivered,224.64,14.61,78.03,74.33,0.0,0,15.38,Saturday,7,4,1,Medium,Low,33.94,78.66,7.99,Light Rain,1,0,0,Moderate,0.0,1.05,Low,1
ORD003077,CUST0838,WH008,DRV0128,VEH0196,2026-07-04,Trichy,Confirmed,Delivered,422.62,16.14,57.19,64.38,7.19,1,26.18,Saturday,7,4,1,Long,Medium,34.45,61.11,13.31,Rain,1,0,0,Moderate,0.126,0.888,Medium,2
ORD003880,CUST0837,WH006,DRV0192,VEH0080,2026-07-04,Chennai,Processing,Delivered,119.23,10.35,76.78,76.97,0.19,1,11.52,Saturday,7,4,1,Medium,Low,30.77,69.1,8.86,Rain,1,0,0,Moderate,0.002,0.998,Medium,2
ORD004480,CUST0019,WH003,DRV0057,VEH0198,2026-07-04,Coimbatore,Dispatched,Delivered,102.45,5.11,32.5,35.83,3.33,1,20.05,Saturday,7,4,1,Medium,Low,28.2,78.05,19.79,Rain,1,0,0,Moderate,0.102,0.907,Medium,2
ORD001216,CUST0945,WH010,DRV0054,VEH0099,2026-07-04,Chennai,Dispatched,Delivered,334.59,11.35,87.17,85.13,0.0,0,29.48,Saturday,7,4,1,Medium,Medium,30.77,69.1,8.86,Rain,1,0,0,Moderate,0.0,1.024,Low,1
ORD003788,CUST0279,WH006,DRV0078,VEH0071,2026-07-04,Tirunelveli,Processing,Delivered,159.5,9.97,63.61,70.22,6.61,1,16.0,Saturday,7,4,1,Medium,Low,33.94,78.66,7.99,Light Rain,1,0,0,Moderate,0.104,0.906,Medium,2
ORD001025,CUST0548,WH003,DRV0025,VEH0010,2026-07-04,Chennai,Dispatched,Delivered,133.58,8.83,62.03,68.2,6.17,1,15.13,Saturday,7,4,1,Medium,Low,30.77,69.1,8.86,Rain,1,0,0,Moderate,0.099,0.91,Medium,2
ORD001526,CUST0910,WH001,DRV0027,VEH0020,2026-07-04,Tirunelveli,Processing,Delivered,100.0,21.24,152.39,138.86,0.0,0,4.71,Saturday,7,4,1,Long,Low,33.94,78.66,7.99,Light Rain,1,0,0,Moderate,0.0,1.097,Low,1
ORD000010,CUST0476,WH002,DRV0042,VEH0049,2026-07-04,Salem,Processing,In Transit,197.51,7.38,58.07,52.05,0.0,0,26.76,Saturday,7,4,1,Medium,Low,33.7,74.23,7.41,Light Rain,1,0,0,Moderate,0.0,1.116,Low,1
ORD004050,CUST0785,WH003,DRV0009,VEH0174,2026-07-04,Vellore,Processing,Delivered,100.0,6.77,61.86,55.8,0.0,0,14.77,Saturday,7,4,1,Medium,Low,32.98,46.38,15.95,Rain,1,0,0,Moderate,0.0,1.109,Low,1
ORD004914,CUST0725,WH002,DRV0189,VEH0079,2026-07-04,Coimbatore,Processing,Delivered,100.0,14.07,113.37,120.83,7.46,1,7.11,Saturday,7,4,1,Medium,Low,28.2,78.05,19.79,Rain,1,0,0,Moderate,0.066,0.938,Medium,2
ORD001282,CUST0861,WH009,DRV0127,VEH0112,2026-07-04,Erode,Processing,In Transit,126.43,18.68,108.91,102.75,0.0,0,6.77,Saturday,7,4,1,Long,Low,30.43,67.61,18.5,Rain,1,0,0,Moderate,0.0,1.06,Low,1
ORD000295,CUST0678,WH003,DRV0187,VEH0186,2026-07-04,Tirunelveli,Dispatched,Delivered,100.0,9.3,84.2,84.3,0.1,1,10.75,Saturday,7,4,1,Medium,Low,33.94,78.66,7.99,Light Rain,1,0,0,Moderate,0.001,0.999,Medium,2
ORD002354,CUST0933,WH006,DRV0172,VEH0138,2026-07-05,Chennai,Dispatched,Delivered,132.88,12.02,57.69,56.62,0.0,0,11.05,Sunday,7,5,1,Medium,Low,31.08,71.18,7.87,Light Rain,1,0,0,Moderate,0.0,1.019,Low,1
ORD003455,CUST0101,WH010,DRV0015,VEH0129,2026-07-05,Erode,Processing,Delivered,215.94,4.78,41.83,47.4,5.57,1,45.18,Sunday,7,5,1,Short,Low,27.06,79.4,21.82,Rain,1,1,0,High,0.133,0.882,High,3
ORD000842,CUST0060,WH005,DRV0094,VEH0006,2026-07-05,Coimbatore,Dispatched,Delivered,195.02,15.63,76.9,75.2,0.0,0,12.48,Sunday,7,5,1,Long,Low,29.6,89.36,11.55,Rain,1,0,1,Moderate,0.0,1.023,Low,1
ORD000489,CUST0180,WH009,DRV0147,VEH0095,2026-07-05,Coimbatore,Dispatched,In Transit,157.26,12.73,118.53,113.35,0.0,0,12.35,Sunday,7,5,1,Medium,Low,29.6,89.36,11.55,Rain,1,0,1,Moderate,0.0,1.046,Low,1
ORD001682,CUST0067,WH003,DRV0033,VEH0092,2026-07-05,Chennai,Processing,Delivered,100.0,23.3,133.62,149.91,16.29,1,4.29,Sunday,7,5,1,Long,Low,31.08,71.18,7.87,Light Rain,1,0,0,Moderate,0.122,0.891,Medium,2
ORD001790,CUST0036,WH003,DRV0098,VEH0061,2026-07-05,Madurai,Processing,Delivered,260.74,37.35,149.22,142.76,0.0,0,6.98,Sunday,7,5,1,Very Long,Medium,31.36,65.64,6.72,Light Rain,1,0,0,Moderate,0.0,1.045,Low,1
ORD004036,CUST0046,WH006,DRV0134,VEH0045,2026-07-05,Madurai,Confirmed,Delivered,121.25,4.57,32.5,34.65,2.15,1,26.53,Sunday,7,5,1,Short,Low,31.36,65.64,6.72,Light Rain,1,0,0,Moderate,0.066,0.938,Medium,2
ORD004520,CUST0894,WH008,DRV0121,VEH0128,2026-07-05,Salem,Dispatched,Delivered,222.28,26.6,114.59,133.9,19.31,1,8.36,Sunday,7,5,1,Long,Low,33.49,74.42,3.43,Light Rain,1,0,0,Moderate,0.169,0.856,Medium,2
ORD003254,CUST0762,WH002,DRV0087,VEH0155,2026-07-05,Trichy,Cancelled,Cancelled,134.65,14.27,,,,0,9.44,Sunday,7,5,1,Medium,Low,34.67,91.94,6.95,Light Rain,1,0,1,Moderate,,,Low,1
ORD001138,CUST0686,WH004,DRV0144,VEH0077,2026-07-05,Salem,Processing,Delivered,128.33,10.36,63.09,69.73,6.64,1,12.39,Sunday,7,5,1,Medium,Low,33.49,74.42,3.43,Light Rain,1,0,0,Moderate,0.105,0.905,Medium,2
ORD004884,CUST0803,WH005,DRV0016,VEH0157,2026-07-05,Tirunelveli,Dispatched,Delivered,103.89,17.3,95.26,82.96,0.0,0,6.01,Sunday,7,5,1,Long,Low,26.01,91.17,10.42,Rain,1,0,1,Moderate,0.0,1.148,Low,1
ORD002214,CUST0519,WH004,DRV0154,VEH0199,2026-07-05,Coimbatore,Dispatched,Delivered,155.25,11.18,52.51,56.15,3.64,1,13.89,Sunday,7,5,1,Medium,Low,29.6,89.36,11.55,Rain,1,0,1,Moderate,0.069,0.935,Medium,2
ORD001485,CUST0714,WH009,DRV0172,VEH0052,2026-07-05,Madurai,Dispatched,Delivered,363.63,4.46,51.64,58.87,7.23,1,81.53,Sunday,7,5,1,Short,Medium,31.36,65.64,6.72,Light Rain,1,0,0,Moderate,0.14,0.877,Medium,2
ORD004345,CUST0167,WH008,DRV0032,VEH0100,2026-07-05,Chennai,Dispatched,Delivered,156.14,14.09,96.42,96.75,0.33,1,11.08,Sunday,7,5,1,Medium,Low,31.08,71.18,7.87,Light Rain,1,0,0,Moderate,0.003,0.997,Medium,2
ORD004886,CUST0181,WH010,DRV0081,VEH0198,2026-07-05,Trichy,Dispatched,Delivered,149.48,4.65,54.22,51.07,0.0,0,32.15,Sunday,7,5,1,Short,Low,34.67,91.94,6.95,Light Rain,1,0,1,Moderate,0.0,1.062,Low,1
ORD002298,CUST0949,WH003,DRV0065,VEH0172,2026-07-05,Tirunelveli,Processing,Delivered,178.43,9.66,60.48,53.19,0.0,0,18.47,Sunday,7,5,1,Medium,Low,26.01,91.17,10.42,Rain,1,0,1,Moderate,0.0,1.137,Low,1
ORD003709,CUST0451,WH001,DRV0117,VEH0187,2026-07-05,Erode,Processing,Delivered,296.48,10.45,64.49,66.05,1.56,1,28.37,Sunday,7,5,1,Medium,Medium,27.06,79.4,21.82,Rain,1,1,0,High,0.024,0.976,High,3
ORD004439,CUST0461,WH010,DRV0037,VEH0178,2026-07-05,Trichy,Dispatched,In Transit,260.87,8.84,48.12,44.62,0.0,0,29.51,Sunday,7,5,1,Medium,Medium,34.67,91.94,6.95,Light Rain,1,0,1,Moderate,0.0,1.078,Low,1
ORD002099,CUST0446,WH001,DRV0174,VEH0095,2026-07-05,Chennai,Dispatched,Delivered,100.0,15.08,117.87,102.76,0.0,0,6.63,Sunday,7,5,1,Long,Low,31.08,71.18,7.87,Light Rain,1,0,0,Moderate,0.0,1.147,Low,1
ORD001396,CUST0687,WH007,DRV0105,VEH0130,2026-07-05,Erode,Dispatched,Delivered,373.62,26.62,132.22,150.2,17.98,1,14.04,Sunday,7,5,1,Long,Medium,27.06,79.4,21.82,Rain,1,1,0,High,0.136,0.88,High,3
ORD001652,CUST0353,WH010,DRV0154,VEH0093,2026-07-05,Trichy,Processing,Delivered,134.42,30.93,171.02,167.48,0.0,0,4.35,Sunday,7,5,1,Very Long,Low,34.67,91.94,6.95,Light Rain,1,0,1,Moderate,0.0,1.021,Low,1
ORD004505,CUST0813,WH010,DRV0131,VEH0196,2026-07-06,Coimbatore,Dispatched,Delivered,124.93,6.36,29.07,30.39,1.32,1,19.64,Monday,7,6,0,Medium,Low,32.14,56.26,6.39,Light Rain,1,0,0,Moderate,0.045,0.957,Medium,2
ORD000743,CUST0601,WH003,DRV0126,VEH0163,2026-07-06,Trichy,Dispatched,Delivered,252.57,15.05,93.63,81.96,0.0,0,16.78,Monday,7,6,0,Long,Medium,30.4,65.21,14.72,Rain,1,0,0,Moderate,0.0,1.142,Low,1
ORD001983,CUST0730,WH003,DRV0175,VEH0084,2026-07-06,Vellore,Dispatched,Delivered,344.43,27.28,116.83,119.4,2.57,1,12.63,Monday,7,6,0,Long,Medium,30.26,73.16,8.13,Rain,1,0,0,Moderate,0.022,0.978,Medium,2
ORD004919,CUST0770,WH001,DRV0072,VEH0021,2026-07-06,Madurai,Confirmed,Delivered,133.8,6.31,41.69,44.67,2.98,1,21.2,Monday,7,6,0,Medium,Low,29.3,79.33,10.0,Rain,1,0,0,Moderate,0.071,0.933,Medium,2
ORD004848,CUST0051,WH002,DRV0094,VEH0158,2026-07-06,Erode,Processing,In Transit,130.3,22.74,129.83,114.69,0.0,0,5.73,Monday,7,6,0,Long,Low,29.27,79.14,3.27,Light Rain,1,0,0,Moderate,0.0,1.132,Low,1
ORD000110,CUST0136,WH009,DRV0140,VEH0177,2026-07-06,Erode,Dispatched,Delivered,265.16,6.29,56.61,56.22,0.0,0,42.16,Monday,7,6,0,Medium,Medium,29.27,79.14,3.27,Light Rain,1,0,0,Moderate,0.0,1.007,Low,1
ORD001795,CUST0324,WH009,DRV0140,VEH0022,2026-07-06,Madurai,Cancelled,Cancelled,467.7,9.2,,,,0,50.84,Monday,7,6,0,Medium,Medium,29.3,79.33,10.0,Rain,1,0,0,Moderate,,,Low,1
ORD002501,CUST0409,WH008,DRV0108,VEH0011,2026-07-06,Salem,Dispatched,Delivered,551.96,12.95,53.15,60.56,7.41,1,42.62,Monday,7,6,0,Medium,High,31.11,77.89,4.31,Light Rain,1,0,0,Moderate,0.139,0.878,Medium,2
ORD001527,CUST0306,WH009,DRV0175,VEH0143,2026-07-06,Madurai,Confirmed,Delivered,204.84,4.39,62.2,57.67,0.0,0,46.66,Monday,7,6,0,Short,Low,29.3,79.33,10.0,Rain,1,0,0,Moderate,0.0,1.079,Low,1
ORD000730,CUST0709,WH002,DRV0186,VEH0099,2026-07-06,Vellore,Dispatched,Delivered,223.17,3.9,47.71,42.13,0.0,0,57.22,Monday,7,6,0,Short,Low,30.26,73.16,8.13,Rain,1,0,0,Moderate,0.0,1.132,Low,1
ORD000709,CUST0333,WH001,DRV0172,VEH0130,2026-07-06,Salem,Dispatched,In Transit,214.46,18.39,141.28,129.97,0.0,0,11.66,Monday,7,6,0,Long,Low,31.11,77.89,4.31,Light Rain,1,0,0,Moderate,0.0,1.087,Low,1
ORD002077,CUST0934,WH002,DRV0185,VEH0033,2026-07-06,Vellore,Dispatched,In Transit,116.88,10.88,89.5,82.82,0.0,0,10.74,Monday,7,6,0,Medium,Low,30.26,73.16,8.13,Rain,1,0,0,Moderate,0.0,1.081,Low,1
ORD002910,CUST0171,WH004,DRV0114,VEH0100,2026-07-06,Coimbatore,Dispatched,Delayed,130.62,18.9,118.07,109.85,0.0,1,6.91,Monday,7,6,0,Long,Low,32.14,56.26,6.39,Light Rain,1,0,0,Moderate,0.0,1.075,Medium,2
ORD002447,CUST0256,WH003,DRV0110,VEH0143,2026-07-06,Madurai,Confirmed,Delivered,179.37,16.77,88.38,81.39,0.0,0,10.7,Monday,7,6,0,Long,Low,29.3,79.33,10.0,Rain,1,0,0,Moderate,0.0,1.086,Low,1
ORD000430,CUST0379,WH010,DRV0179,VEH0195,2026-07-06,Chennai,Confirmed,Delivered,277.81,14.11,79.02,81.49,2.47,1,19.69,Monday,7,6,0,Medium,Medium,28.91,89.26,2.32,Light Rain,1,0,1,Moderate,0.031,0.97,Medium,2
ORD000305,CUST0770,WH003,DRV0034,VEH0108,2026-07-07,Trichy,Confirmed,Delivered,121.7,10.67,72.09,70.71,0.0,0,11.41,Tuesday,7,7,0,Medium,Low,33.48,82.3,8.24,Rain,1,0,1,Moderate,0.0,1.02,Low,1
ORD002413,CUST0014,WH004,DRV0174,VEH0157,2026-07-07,Erode,Dispatched,Delivered,209.53,16.97,126.84,130.94,4.1,1,12.35,Tuesday,7,7,0,Long,Low,30.16,80.23,2.65,Light Rain,1,0,1,Moderate,0.032,0.969,Medium,2
ORD001472,CUST0584,WH006,DRV0012,VEH0192,2026-07-07,Tirunelveli,Dispatched,Delivered,119.42,7.61,63.86,61.17,0.0,0,15.69,Tuesday,7,7,0,Medium,Low,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.0,1.044,Low,1
ORD002771,CUST0200,WH004,DRV0025,VEH0167,2026-07-07,Erode,Dispatched,Delivered,205.92,7.08,43.66,43.15,0.0,0,29.08,Tuesday,7,7,0,Medium,Low,30.16,80.23,2.65,Light Rain,1,0,1,Moderate,0.0,1.012,Low,1
ORD000276,CUST0667,WH006,DRV0018,VEH0121,2026-07-07,Vellore,Confirmed,Delivered,121.73,10.05,70.42,73.2,2.78,1,12.11,Tuesday,7,7,0,Medium,Low,28.28,81.63,9.66,Rain,1,0,1,Moderate,0.039,0.962,Medium,2
ORD004380,CUST0442,WH005,DRV0081,VEH0023,2026-07-07,Trichy,Dispatched,Delivered,100.0,36.99,232.91,264.63,31.72,1,2.7,Tuesday,7,7,0,Very Long,Low,33.48,82.3,8.24,Rain,1,0,1,Moderate,0.136,0.88,Medium,2
ORD000591,CUST0516,WH010,DRV0102,VEH0082,2026-07-07,Chennai,Processing,Delivered,100.0,20.03,171.37,161.57,0.0,0,4.99,Tuesday,7,7,0,Long,Low,30.98,78.1,3.85,Light Rain,1,0,0,Moderate,0.0,1.061,Low,1
ORD001390,CUST0232,WH006,DRV0173,VEH0156,2026-07-07,Madurai,Dispatched,Delivered,190.31,6.51,40.81,43.51,2.7,1,29.23,Tuesday,7,7,0,Medium,Low,29.77,82.11,25.91,Heavy Rain,1,1,1,High,0.066,0.938,High,3
ORD004101,CUST0376,WH001,DRV0133,VEH0143,2026-07-07,Vellore,Processing,Delivered,467.52,9.59,48.19,42.75,0.0,0,48.75,Tuesday,7,7,0,Medium,Medium,28.28,81.63,9.66,Rain,1,0,1,Moderate,0.0,1.127,Low,1
ORD003830,CUST0857,WH002,DRV0144,VEH0042,2026-07-07,Coimbatore,Dispatched,Delivered,100.0,11.03,94.04,82.97,0.0,0,9.07,Tuesday,7,7,0,Medium,Low,29.09,56.1,11.69,Rain,1,0,0,Moderate,0.0,1.133,Low,1
ORD001301,CUST0788,WH001,DRV0062,VEH0007,2026-07-07,Tirunelveli,Confirmed,Delivered,768.81,9.98,73.59,83.23,9.64,1,77.04,Tuesday,7,7,0,Medium,High,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.131,0.884,Medium,2
ORD004810,CUST0915,WH002,DRV0025,VEH0077,2026-07-07,Erode,Processing,Delivered,315.78,29.84,158.15,141.6,0.0,0,10.58,Tuesday,7,7,0,Long,Medium,30.16,80.23,2.65,Light Rain,1,0,1,Moderate,0.0,1.117,Low,1
ORD000575,CUST0970,WH008,DRV0123,VEH0165,2026-07-07,Trichy,Processing,Delivered,401.44,3.16,37.11,42.25,5.14,1,127.04,Tuesday,7,7,0,Short,Medium,33.48,82.3,8.24,Rain,1,0,1,Moderate,0.139,0.878,Medium,2
ORD004853,CUST0527,WH007,DRV0130,VEH0061,2026-07-07,Vellore,Dispatched,Delayed,217.7,14.84,84.92,88.9,3.98,1,14.67,Tuesday,7,7,0,Medium,Low,28.28,81.63,9.66,Rain,1,0,1,Moderate,0.047,0.955,Medium,2
ORD000313,CUST0233,WH002,DRV0041,VEH0015,2026-07-07,Tirunelveli,Dispatched,Delivered,100.0,11.34,52.46,57.8,5.34,1,8.82,Tuesday,7,7,0,Medium,Low,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.102,0.908,Medium,2
ORD002579,CUST0332,WH002,DRV0091,VEH0171,2026-07-07,Coimbatore,Processing,Delayed,100.08,20.37,120.14,117.22,0.0,1,4.91,Tuesday,7,7,0,Long,Low,29.09,56.1,11.69,Rain,1,0,0,Moderate,0.0,1.025,Medium,2
ORD000222,CUST0832,WH007,DRV0023,VEH0156,2026-07-07,Tirunelveli,Processing,Delivered,198.86,18.81,141.6,138.96,0.0,0,10.57,Tuesday,7,7,0,Long,Low,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.0,1.019,Low,1
ORD000397,CUST0429,WH002,DRV0160,VEH0084,2026-07-07,Erode,Processing,Delivered,462.84,12.02,85.76,95.94,10.18,1,38.51,Tuesday,7,7,0,Medium,Medium,30.16,80.23,2.65,Light Rain,1,0,1,Moderate,0.119,0.894,Medium,2
ORD004399,CUST0985,WH004,DRV0027,VEH0111,2026-07-07,Salem,Dispatched,Delivered,181.44,1.37,24.42,23.52,0.0,0,132.44,Tuesday,7,7,0,Short,Low,31.25,50.55,9.75,Rain,1,0,0,Moderate,0.0,1.038,Low,1
ORD000130,CUST0767,WH001,DRV0145,VEH0199,2026-07-07,Tirunelveli,Confirmed,Delivered,219.59,11.9,73.48,82.72,9.24,1,18.45,Tuesday,7,7,0,Medium,Low,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.126,0.888,Medium,2
ORD004963,CUST0632,WH001,DRV0042,VEH0076,2026-07-07,Trichy,Processing,Delayed,136.66,5.6,53.54,48.9,0.0,1,24.4,Tuesday,7,7,0,Medium,Low,33.48,82.3,8.24,Rain,1,0,1,Moderate,0.0,1.095,Medium,2
ORD003559,CUST0249,WH004,DRV0095,VEH0089,2026-07-07,Chennai,Processing,In Transit,133.35,2.91,46.98,46.3,0.0,0,45.82,Tuesday,7,7,0,Short,Low,30.98,78.1,3.85,Light Rain,1,0,0,Moderate,0.0,1.015,Low,1
ORD003160,CUST0512,WH005,DRV0096,VEH0038,2026-07-07,Coimbatore,Dispatched,In Transit,195.67,3.75,40.43,38.22,0.0,0,52.18,Tuesday,7,7,0,Short,Low,29.09,56.1,11.69,Rain,1,0,0,Moderate,0.0,1.058,Low,1
ORD004638,CUST0862,WH001,DRV0106,VEH0116,2026-07-07,Tirunelveli,Processing,Delivered,100.0,6.45,64.72,59.18,0.0,0,15.5,Tuesday,7,7,0,Medium,Low,32.71,72.02,10.6,Rain,1,0,0,Moderate,0.0,1.094,Low,1
ORD001540,CUST0324,WH009,DRV0067,VEH0187,2026-07-07,Trichy,Dispatched,Delivered,170.82,11.47,72.19,66.43,0.0,0,14.89,Tuesday,7,7,0,Medium,Low,33.48,82.3,8.24,Rain,1,0,1,Moderate,0.0,1.087,Low,1
